normalized	AD1	AD5	AD6	AD8	AP2	AP3	AP4	AP5	AP6	AP7	CON1	CON3	CON4	CON5	CON6	CON8
3e6595ac31223c240b2c73f2061d36d5	0.0	21.0	0.0	32.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3f46b2bc8f3d87c25b777b0c7945fac8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
3fa1ee424efcd2e25413a80335310d63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3fdecf19232f899f07783c6b46092604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75	0.0	0.0	0.0	0.0
403a6ac50d66a24d8c79e92972cbbb90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0
40b6b949c5e42b864ea5782bd4a43968	0.0	0.0	0.0	0.0	19.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0
4114b7b263ee2d2a9bad28c67a843e9d	2.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41632864d52fe7b93113df78081cc4e2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
418516f907a044dc4a050a956456a790	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
4198bc0678289afc0831795d2a84cbf6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41b3129038117b7c9e14dda9ef77dbd1	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	2.0	0.0
41db16c6a1283c169a5ee756951c5dd9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
41fd2b938a586046060e0e7aef256239	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
420d881a84e6d4c4cb39df539c091fc8	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42690539aa399c812b99bc18ad34b6b7	101.0	9.75	9.75	10.5	2.75	6.75	0.0	5.0	9.25	0.0	13.0	38.5	26.75	24.75	12.25	7.75
433825ff409a5a1f3942dc18cf044c1b	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43c0fc4c910b2b2e814cc513fa1216cf	0.0	0.0	0.0	5.0	0.0	0.0	0.0	11.0	3.0	7.0	0.0	10.0	12.0	0.0	7.0	0.0
43f9a946f7131f61842f933579052866	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
44ae901157d54424d8ae08e9a9ae9704	0.0	0.0	0.0	0.0	21.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44bd1efc8d03b8e1153d643564b15e9c	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44cae38ace30f54ee81cc5c5b2ce47eb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4576b43e6b018f7b1f62eb9802d179f8	5.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5.75	0.0	0.0
45ac4dd5ac6a33903b3fae14faff2115	0.0	17.5	18.5	24.75	12.25	19.5	12.0	23.25	14.5	24.5	0.0	9.5	16.0	12.25	18.0	28.25
45e1a91277b9e60c848b17f6d3f818db	0.0	0.0	48.0	0.0	0.0	0.0	0.0	16.0	2.0	19.0	0.0	0.0	0.0	0.0	0.0	9.0
4607b7404b3f99f59b4e415b329e7a6f	0.0	0.0	21.0	0.0	0.0	0.0	0.0	7.0	0.0	34.0	0.0	0.0	20.0	0.0	8.0	0.0
462b8f1780130500d37b2256e177b1e4	0.0	29.0	19.25	17.75	20.75	35.5	59.25	23.25	21.0	33.5	10.0	27.75	9.0	7.0	13.25	25.0
46564d59d3c490d0845a3519e8379869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0
46c4bb9712e0a90290c4cbcf56d860a3	10.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
46efaedf0b7cefe9460531c9c6364bd1	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5	0.0	0.0	0.0
47244f9384887abc2c7313e0ab7fc4ea	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
475b206b5a66ff74a0bf4ac3a0e6bc0b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
47cf03a1d7cc50e2b29ecef29f36e820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
48205a6d596055905fa0dbf9ed794863	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48c9e882b29135c86dbd16bc9e6946a5	17.0	0.0	0.0	0.0	9.0	0.0	16.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0
49d100f9906bf4d6aeeb9472dc402f89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
49da2429319bb8bab3d9139319699d74	99.0	49.0	0.0	11.0	0.0	58.0	0.0	32.0	15.0	70.0	33.0	0.0	57.0	0.0	0.0	0.0
49ef9259c2311579bd3f3f9fb115047a	0.0	0.0	0.0	0.0	0.0	6.67	21.67	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
4a381e3446c64651b44ec50a250817d8	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4a5ca2c1b01a086ac047342cae74a6bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	32.0	0.0	0.0	0.0	0.0	0.0
4ae778fee19dbfc68145878b4ab296ec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0
4b0ae96ba7d2990898244875daeb029c	0.0	0.0	0.0	0.0	0.0	3.5	4.0	0.0	0.0	6.5	0.0	0.0	15.0	0.0	0.0	6.0
4b2cc6806d84fe7aa0a80569014c09f7	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4c2da45e460a2cb09b961edc7cdd3bb2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
4c58adf77739e2e77c30556ea55b2d32	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4d24f63a4ee56e1d36b9143f8609c04e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4dfe3eb93ed9776d8ea7e0681ed1f9b6	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
4e2630b73e34af7d8844ba855211b1a0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
4e59c0041d4c780cbee9e361beb8fca2	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4e5dbd89de2ddd68d6e4d327717bb6c6	13.5	0.0	0.0	0.0	5.0	13.0	11.0	5.0	0.0	4.0	4.0	4.5	5.0	0.0	0.0	0.0
4ee9c1b57eb6f789cb2d57c4cb2f783f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4f766035212579d0ea8e0b1b795ed8bf	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	27.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0
4f7c3af6e8663b0870f0ed5d16d9e49a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0
4f8f23e3992e5e15e8033515108217de	0.0	0.0	143.0	0.0	0.0	0.0	0.0	157.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5033b6951462e70ee6301ce9c9ebe8c5	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
50be19a8d2830242681ea095a3b01b5a	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	30.0	0.0	0.0	0.0	0.0	0.0
5105f91b1b28ae7ee4dafb34c84c8fff	0.0	8.25	0.0	0.0	9.5	14.75	6.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0
510b4a5f48086701416ab699f4056bad	0.0	14.75	14.0	6.0	4.25	16.5	14.25	16.75	17.75	7.0	0.0	34.75	0.0	3.25	0.0	19.0
512898f314cce3e1e8a8323c36fef6e1	0.0	0.0	0.0	0.0	0.0	61.0	0.0	38.0	17.0	156.0	0.0	0.0	0.0	112.0	0.0	115.0
51b3e51d2d8fd6795294c65064c93eec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0
51dbca22f7469bb00e4379845bc1fb83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0
51e2f60e2e3871c998d391de0caac8bf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
5201655aa9cf2f7ace465410a878f312	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	47.0	32.0	11.0	24.0	9.0	10.0	14.0
531ab4c63ec669ee00972774562309de	0.0	14.0	20.75	21.0	15.0	26.0	24.0	38.5	30.0	15.25	0.0	14.75	9.5	5.25	9.75	6.25
536c260407b5480c266a72004a8c6ccd	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
547f80f193a2881abc9f7026b92ad352	621.0	379.0	540.0	846.0	460.0	690.0	570.0	261.0	1494.0	740.0	1001.0	3452.0	251.0	937.0	941.0	3597.0
55569d0a471f84ff78ebf6cd42f083bf	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56ccacfbbe8f56be55f3740e1f106abe	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0
571f85b5db8d7d352c500e3097160aa1	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
574947bc3b2c96ddd1c1752046ba01eb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
574b5592d3f088b14174abd838866651	0.0	0.0	0.0	0.0	0.0	10.25	7.25	0.0	4.75	0.0	0.0	13.5	0.0	0.0	0.0	0.0
57a2780152d4c79535f9c71d21c87db8	31.0	0.0	0.0	8.0	0.0	0.0	0.0	59.0	19.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
58038055caa314c384db91ebb63e2902	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5848f6c0f80056b2150a449b5f38b3bd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0
5869a42e31899d7780629f0716109cf5	43.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58cb1f714adaedf60dd49adf273eaf59	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
593d065c43a666a4107f3b14d3181bfe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	105.0	24.0	0.0	0.0
594e2d8eb1e556986abce909e8b09ffc	0.0	6.0	0.0	0.0	6.25	3.25	0.0	0.0	3.75	0.0	0.0	2.0	3.25	0.0	0.0	3.75
59d1a85628793ccb23ab44f255226b15	0.0	0.0	0.0	0.0	1.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5c33db7c460ec1200192e97fda0dbb2e	0.0	0.0	0.0	0.0	6.0	16.0	7.0	0.0	2.0	6.0	10.0	7.0	5.0	9.0	4.0	0.0
5c47bef8f5da9056d79608d94aec1606	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5cbf0b2efd8f80a169ab74ad33079e39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
5cccb749e8c283919cc185f2e25c8565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5d06951cab74f080ed1f8581c7cbfdf6	0.0	0.0	0.0	0.0	0.0	24.0	15.0	20.0	6.0	6.0	20.0	0.0	0.0	0.0	0.0	0.0
5d2f0d410604218eab1553c0ba95e87b	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
5d3041aa731be2695ce5893b43076e02	0.0	0.0	0.0	0.0	0.0	7.0	10.0	5.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
5dd973a030569248ca96ad682787eeb0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
5e17a5cb4962111829d5a3162b84253a	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
5e59e92b5203cf88b45515feb4dd90a1	0.0	11.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5e61e1707fb2129594d211ba454470e4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.5	0.0	17.0	0.0	0.0	22.5
5ed5a1891a09adf426bf256d58494dc8	0.0	0.0	0.0	12.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	50.0	24.0	86.0
5f5ca726fd3f6d6e6a1b3f6811443574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5fb94f804715b4d90f191c413efef44e	0.0	8.75	41.25	18.25	0.0	0.0	0.0	0.0	18.0	6.0	17.75	0.0	64.0	308.5	26.0	0.0
5fc6f86d85f03ca7537c25730cfcf460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0
5fc798b1df3bcda5e68c5d88d8d39402	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
600c9f3de23a5834c65cdf6b56a7c81d	0.0	1.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6010509f0fb5b3456410405a3ab013bd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
605c17c16f33905999869770413b1a8f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6166cd8b69d6af6ba6e209d4d4f839eb	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6260bcc30e89c8a76a19a1856119c587	0.0	11.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
633986f25dacddd71be7f93667c0698e	14.0	0.0	0.0	0.0	0.0	5.0	0.0	7.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0
63afd5222bbcd2d49e083f44f9da3aba	0.0	25.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0
64849bcfdeafe20a484dacaa977328b3	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
64ec23bbacc27e5722f89417bb862c68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
654c629392a9dc666b681833938d785c	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6653c92dc7618280b132aeae2a9291cc	0.0	14.0	0.0	0.0	0.0	10.0	13.0	7.0	0.0	17.0	24.0	0.0	29.0	0.0	0.0	10.0
666fefaeb47f3141846c043009098eb6	0.0	0.0	0.0	0.0	0.0	0.0	31.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
668316497189c0c158711815de76dec2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
683aada938c65b71b6f281012d0d257b	0.0	0.0	26.0	61.0	52.0	144.0	204.0	80.0	69.0	35.0	13.0	90.0	0.0	0.0	39.0	62.0
68d030b7e708ecc13d8f3cec5de977a4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68f8f7604872a6d4fed9b2b43064aee4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
68fa6eb93675602681b474cb0ce9048b	0.0	50.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0
692908d9e8dc244214e861f18774ffb2	35.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	14.0	11.0	0.0	26.0	0.0	0.0	35.0
694f413b53b76692d2bf1cd02091399c	111.0	46.0	57.0	47.0	747.0	446.0	726.0	420.0	1491.0	427.0	73.0	0.0	3389.0	1148.0	1084.0	92.0
6b34d59835b77db6bc62c89c1eabde0b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	34.0	0.0	0.0	0.0	0.0
6b92c0dfde94e01d7eb99d2054c77497	0.0	3.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
6bf2840673de7a07c6136b4d66f9d325	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	116.0	0.0	0.0
6c1bfd075db534f844351ffc0b8d4f6a	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6c31248aab400bbb31133caffa277913	15.0	0.0	0.0	0.0	0.0	0.0	26.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6cb3f6fd935a831537c9052b9a4284e2	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6d26cf14a267d2be14f2c5c6524e3f84	51.0	33.0	0.0	7.0	6.0	14.0	26.0	17.0	0.0	25.0	15.0	15.0	10.0	12.0	12.0	11.0
6d94ad7799a01df0a525a125c6246f7e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6de89a7f3f4c4935de7823e5729416f4	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6ded34f7b682053ff5b9b7e4ef929a22	0.0	0.0	88.0	0.0	0.0	0.0	12.0	0.0	0.0	29.0	30.0	0.0	29.0	0.0	0.0	0.0
6e019166f485dbd32194a2d44edc4df1	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6e408cc3ba68e93a8d2a36d67381d445	0.0	85.5	32.0	26.5	31.25	48.75	45.5	27.75	55.25	22.5	22.75	30.75	50.75	41.75	41.75	94.25
6e68a3370037593908fa7837d0d66c81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0
6ec37daa396eb7394e7958cbaebe668b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
6effbd2be9f793ea5295f877770c51ed	0.0	69.5	60.5	60.0	110.5	163.5	347.0	161.5	76.0	110.0	35.0	75.0	42.0	38.0	36.0	76.0
6f9ba20837b8830fd396b63636074215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
7063183370922c8b131fd30058593501	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	41.0	0.0	19.0
70ccc60eef16412b7023c4ac6641f6cd	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
713be73748483aef292180e9d0cc0210	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
72bc22315544a201ede9dec6af150e98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	4.0	5.5	8.75	5.5
74a161fc1e467ad0d4aa28d7e35f7479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
74a4886b0aa290a2fa8ca0d908b2f912	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74b35ae658465e7512c2b61f7906c907	817.0	169.0	53.0	143.0	176.0	290.0	447.0	428.0	168.0	128.0	44.0	189.0	80.0	53.0	81.0	63.0
74bcd29b01bcbe0d1abe1c5e26eec0e8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76130162b8af1cec6a2efaffcf0e9154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
7643e215cbe9703dd7abe9d4488265b3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7665d7572f7f05b7ab99e3b08d0eb97d	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783d1e50542235ebffaed7e3cc5ffd6d	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	0.0	14.0	0.0	0.0	0.0
78719309d76cb95f30db21b7eff615c3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
78e755f22b31aebfc49ec971c9e25f82	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	7.0
7966f669971b26c2d74342a85e4c3880	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	33.0	0.0	92.0	41.0	0.0	0.0	25.0	0.0
79a9d2c3929074a416360f2c49d9e818	0.0	9.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.0
79e3e1a15fc3c30b2c6b9b0a46830a5a	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7a171e8173fb3b2eebf9da24f94c4882	13.0	0.0	0.0	13.0	15.5	21.75	0.0	0.0	4.75	4.75	0.0	13.0	5.5	0.0	0.0	0.0
7a8561bed18f71eaf74b43d4d92d2176	0.0	80.0	25.0	0.0	19.0	0.0	32.0	0.0	0.0	37.0	41.0	0.0	0.0	0.0	0.0	0.0
7ab0f5fd995b7d157e375b1520f8c635	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7ac5d6c23412507ac3b32e6d205c1aca	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7af3bd38f0f164d41ea3c8afa361ef51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	19.0	11.0	0.0	0.0	0.0	0.0	0.0
7ca8e4ee1186c7392d160a7dc543b6de	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7e0317f7ea7da7ba2121b612bbee1602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
7e3d9240b698c6bf8fc56676d35a7151	188.0	0.0	52.0	0.0	0.0	33.0	49.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7f6014bee7c27dce9aa46dbe30ee4351	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7fd16f18930ea925d39999609c799de0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801703b9ac2077fb6039e27673fe9250	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
806700bc9b7d560422f7c164b3bd8e6d	0.0	0.0	0.0	0.0	12.0	19.0	109.0	36.0	0.0	20.0	0.0	0.0	0.0	45.0	0.0	24.0
8146deefacadef2055916d06c19a3abd	0.0	0.0	0.0	0.0	7.0	16.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81d39a75c4b6f966a8d4e03decd37b35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25
81eb81acfe3c3b0fe1b0359689c88151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8281a4e3d20ba7701d1b22bc6a5cc274	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
