"OTUID"	"AD1"	"AD5"	"AD6"	"AD8"	"AP2"	"AP3"	"AP4"	"AP5"	"AP6"	"AP7"	"CON1"	"CON3"	"CON4"	"CON5"	"CON6"	"CON8"	"Taxon"	"Confidence"
"6260bcc30e89c8a76a19a1856119c587"	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales"	0.875213548599844
"633986f25dacddd71be7f93667c0698e"	14	0	0	0	0	5	0	7	0	0	23	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.999847413157876
"63afd5222bbcd2d49e083f44f9da3aba"	0	25	0	0	0	0	15	0	0	0	0	0	25	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.998415060760158
"64849bcfdeafe20a484dacaa977328b3"	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	37	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__uncultured_bacterium"	0.851478303066788
"64ec23bbacc27e5722f89417bb862c68"	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.886141746473367
"654c629392a9dc666b681833938d785c"	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes"	0.999643622177465
"6653c92dc7618280b132aeae2a9291cc"	0	14	0	0	0	10	13	7	0	17	24	0	29	0	0	10	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Tuzzerella; s__uncultured_bacterium"	0.870395217082705
"666fefaeb47f3141846c043009098eb6"	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__Lachnospiraceae_bacterium"	0.745516584096449
"668316497189c0c158711815de76dec2"	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_Clostridiales"	0.882039947900477
"683aada938c65b71b6f281012d0d257b"	0	0	26	61	52	144	204	80	69	35	13	90	0	0	39	62	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae_RC9_gut_group; s__uncultured_organism"	0.93267598014553
"68d030b7e708ecc13d8f3cec5de977a4"	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.9999996052282
"68f8f7604872a6d4fed9b2b43064aee4"	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Colidextribacter"	0.8413493664276
"68fa6eb93675602681b474cb0ce9048b"	0	50	0	0	0	0	8	0	0	0	0	0	17	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__Lachnospiraceae_bacterium"	0.999975679421333
"692908d9e8dc244214e861f18774ffb2"	35	0	0	8	0	0	0	0	0	14	11	0	26	0	0	35	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.999979430341524
"694f413b53b76692d2bf1cd02091399c"	111	46	57	47	747	446	726	420	1491	427	73	0	3389	1148	1084	92	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_intestinalis"	0.970974455078075
"6b34d59835b77db6bc62c89c1eabde0b"	0	0	0	0	0	0	0	0	0	0	7	34	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus"	0.956465991666748
"6b92c0dfde94e01d7eb99d2054c77497"	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	12	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae"	0.999886527516843
"6bf2840673de7a07c6136b4d66f9d325"	0	0	0	10	0	0	0	0	0	0	0	0	57	116	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.801907806538128
"6c1bfd075db534f844351ffc0b8d4f6a"	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.731910883582745
"6c31248aab400bbb31133caffa277913"	15	0	0	0	0	0	26	23	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Colidextribacter"	0.829777080282418
"6cb3f6fd935a831537c9052b9a4284e2"	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.99798324295782
"6d26cf14a267d2be14f2c5c6524e3f84"	51	33	0	7	6	14	26	17	0	25	15	15	10	12	12	11	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.998921210909373
"6d94ad7799a01df0a525a125c6246f7e"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_AD3011_group"	0.859080946857379
"6de89a7f3f4c4935de7823e5729416f4"	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.965550683952528
"6ded34f7b682053ff5b9b7e4ef929a22"	0	0	88	0	0	0	12	0	0	29	30	0	29	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999995203821467
"6e019166f485dbd32194a2d44edc4df1"	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.989909145669487
"6e408cc3ba68e93a8d2a36d67381d445"	0	342	128	106	125	195	182	111	221	90	91	123	203	167	167	377	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales"	0.845320096306253
"6e68a3370037593908fa7837d0d66c81"	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.97924365034225
"6ec37daa396eb7394e7958cbaebe668b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__uncultured; s__unidentified"	0.743372178254936
"6effbd2be9f793ea5295f877770c51ed"	0	139	121	120	221	327	694	323	152	220	70	150	84	76	72	152	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides"	0.999999898046601
"6f9ba20837b8830fd396b63636074215"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides"	0.996016662674947
"7063183370922c8b131fd30058593501"	0	0	0	0	11	0	0	0	0	0	0	0	15	41	0	19	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__ASF356; s__uncultured_bacterium"	0.798556663830455
"70ccc60eef16412b7023c4ac6641f6cd"	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_nodatum_group"	0.985476120174597
"713be73748483aef292180e9d0cc0210"	0	0	0	0	0	18	0	0	0	0	32	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.94697760977277
"72bc22315544a201ede9dec6af150e98"	0	0	0	0	0	0	0	0	10	0	0	0	16	22	35	22	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.906893055254589
"74a161fc1e467ad0d4aa28d7e35f7479"	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.931708060315817
"74a4886b0aa290a2fa8ca0d908b2f912"	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.998674235261455
"74b35ae658465e7512c2b61f7906c907"	817	169	53	143	176	290	447	428	168	128	44	189	80	53	81	63	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium"	0.818813402084627
"74bcd29b01bcbe0d1abe1c5e26eec0e8"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.798678334332689
"76130162b8af1cec6a2efaffcf0e9154"	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus; s__uncultured_bacterium"	0.978767757371276
"7643e215cbe9703dd7abe9d4488265b3"	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium"	0.734936840959865
"7665d7572f7f05b7ab99e3b08d0eb97d"	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes"	0.995510830761936
"783d1e50542235ebffaed7e3cc5ffd6d"	0	0	6	0	0	0	0	0	0	3	7	0	14	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_UCG-001; s__uncultured_bacterium"	0.999878363458873
"78719309d76cb95f30db21b7eff615c3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Gemellaceae; g__Gemella"	0.99971651822949
"78e755f22b31aebfc49ec971c9e25f82"	0	0	0	0	0	19	0	0	0	0	51	0	0	0	0	7	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__GCA-900066575; s__uncultured_bacterium"	0.90096952843143
"7966f669971b26c2d74342a85e4c3880"	0	0	0	0	0	0	104	0	33	0	92	41	0	0	25	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.976373435931803
"79a9d2c3929074a416360f2c49d9e818"	0	9	0	0	0	0	64	0	0	0	0	0	0	0	0	159	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.957210442702541
"79e3e1a15fc3c30b2c6b9b0a46830a5a"	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcaceae; s__uncultured_bacterium"	0.913343525714993
"7a171e8173fb3b2eebf9da24f94c4882"	52	0	0	52	62	87	0	0	19	19	0	52	22	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae"	0.9998195548185
"7a8561bed18f71eaf74b43d4d92d2176"	0	80	25	0	19	0	32	0	0	37	41	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__ASF356; s__uncultured_bacterium"	0.89672804942545
"7ab0f5fd995b7d157e375b1520f8c635"	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerotruncus; s__uncultured_bacterium"	0.999774788312295
"7ac5d6c23412507ac3b32e6d205c1aca"	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_UCG-001; s__uncultured_bacterium"	0.928056164630743
"7af3bd38f0f164d41ea3c8afa361ef51"	0	0	0	0	0	0	0	74	0	19	11	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus"	0.999016575101302
"7ca8e4ee1186c7392d160a7dc543b6de"	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999996808984164
"7e0317f7ea7da7ba2121b612bbee1602"	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__uncultured_bacterium"	0.729401541420952
"7e3d9240b698c6bf8fc56676d35a7151"	188	0	52	0	0	33	49	0	17	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999983380515959
"7f6014bee7c27dce9aa46dbe30ee4351"	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999859990526708
"7fd16f18930ea925d39999609c799de0"	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides"	0.99042546884913
"801703b9ac2077fb6039e27673fe9250"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__mouse_gut"	0.824591850916723
"806700bc9b7d560422f7c164b3bd8e6d"	0	0	0	0	12	19	109	36	0	20	0	0	0	45	0	24	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.851665403015754
"8146deefacadef2055916d06c19a3abd"	0	0	0	0	7	16	4	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Jeotgalicoccus"	0.999936477907825
"81d39a75c4b6f966a8d4e03decd37b35"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae"	0.999516297811812
"81eb81acfe3c3b0fe1b0359689c88151"	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.912564495998938
"8281a4e3d20ba7701d1b22bc6a5cc274"	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__unidentified"	0.994199287242603
"83060f4da8b5d59469fa63dcb7fb9ae4"	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999983200372142
"8383a9394d839568543ff7a5decb1956"	0	48	0	0	7	0	75	26	10	28	0	0	57	21	6	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__uncultured_bacterium"	0.86459717704312
"838d0736efd9295506133747708054b9"	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.935024800052054
"8400b734c4ae6e29f117f0898c88e998"	0	0	68	17	0	26	49	0	28	34	0	29	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.818717016819331
"8431ce797c88c8ae073512bf2145e2ae"	0	31	9	0	12	22	18	26	18	28	11	15	0	18	0	6	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides"	0.999999843337808
"8475722b5af046e39bbcf71852911d88"	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-006"	0.9260214146235
"850fc8381d6fc19a74e163682a3c65f4"	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.99998863857196
"853cddc1b946f0d43a0716ac206af2bd"	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.911589509798923
"8570b079ecb551d3b852a2decf2f34f6"	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis; s__uncultured_bacterium"	0.847303986485237
"85ed3d8c30f1cf7ad10a011d18724cab"	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999966364003954
"88176c6a714b06d688c7281005f30f8e"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.995097686391734
"88ee1afef4d1eef84df08ed59359d002"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides"	0.997467884238368
"893084e9acd8dab780c2194205954fda"	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999940174981798
"89a6c15cf31792ba04d17860e9492227"	247	0	0	0	0	0	0	0	0	0	146	0	125	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999910468411313
"8ae299fe8aa39820660e7e6746ff1aae"	0	0	19	0	0	10	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999580576237949
"8bb80798528ee07dc94c4a66868cd392"	119	0	0	0	31	0	0	95	0	0	0	0	0	26	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium"	0.895259259229033
"8c8cd1cc4122ee8bbed77056f0065457"	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.99997765715259
"8cbb635faeb95440eb5b52abe134ac3d"	338	1237	91	207	366	233	465	318	764	200	0	0	176	296	106	98	"d__Bacteria; p__Firmicutes; c__Bacilli"	0.99999999999876
"8cef63ffe031742d411b2cf7039528d9"	0	66	0	0	0	10	4	0	0	9	20	0	0	0	0	14	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999679067488975
"8d0c34bb6dc7de3524ce44b28eb15257"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium"	0.74187716900633
"8d78ce934c43a8b36ce2c5ab4318a192"	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.996346622603067
"8e8d8626220eac1ef6f7fb2080aa938f"	7	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-001"	0.703693350937823
"8e9e6e5f622f9a4a5196e7eea6fa6d7a"	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__unidentified"	0.884887220778208
"8eff78d0b5b6f6333392c4f9148cb540"	54	0	0	0	0	0	10	0	0	0	0	15	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.904013994282768
"9066cdf0811ee0e606b6f0ef73860609"	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__uncultured_bacterium"	0.723327951273586
"90fc910ad1434734b1e55c6a5c7ab9eb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__uncultured_bacterium"	0.822707705579658
"91d440a73841493d3eb3092b020e3319"	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	"d__Bacteria; p__Firmicutes"	0.997164799267938
"92c3e9828b72f5125d67007e640f2785"	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__uncultured; s__unidentified"	0.798300132971567
"9323bba95371261842328729e8a5c2fb"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium"	0.945256406991604
"939ebd9bd7a6eae4062b93537a84c65d"	0	0	0	0	0	0	0	0	0	0	13	0	25	21	0	70	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999986995754315
"942c85a5ce30e27155622d82ef326bc2"	0	0	0	0	0	0	90	0	0	8	25	203	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium"	0.999674333785656
"94ef16ff9afb7eb33a92518cb4c063cb"	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__unidentified"	0.711901553412387
"952c1fdc4c8295d4742b25f65e8c514a"	0	64	0	0	47	63	54	40	0	0	29	0	73	63	0	41	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.79123730753914
"95d3dbd617f91106ba8cc3bcb26f8d9b"	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.9988365660391
"96603dabde822238f48c2994b45788db"	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999997720840276
"967238c58c08cdaadb0d9beb32588307"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium"	0.966220163951142
"96f1df5356b17e2d4b6eefc878357fcb"	0	59	28	133	322	357	131	286	95	154	32	312	14	71	47	126	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Candidatus_Arthromitus"	0.999999992054346
"971577d146be3b80cdc7fed9a7ef1533"	0	0	0	0	0	57	0	0	0	73	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.960644087902424
"973360718cfb0d1806d43527cb25adb3"	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999837969304305
"97ccb7279e702b364b30af7401d483ef"	0	0	0	0	0	0	0	0	0	0	16	0	0	7	23	70	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__unidentified"	0.910178861617669
"987e547ebf8cab92d43f1d4dd99e0552"	16	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__NK4A214_group; s__uncultured_bacterium"	0.75124725606661
"98c96cf1a8d4ce090682ec03dc56cc0f"	0	0	119	0	0	0	99	29	0	81	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.857769583570506
"98f02b7aa870b3d271333bc9660db91f"	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999998825129324
"98fcc7e4135d41152d2db711de5c1255"	0	28	0	5	7	15	32	29	7	19	0	0	9	0	7	7	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides"	0.999999974967933
"9a9f34bd312afabc037651632ab4294c"	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999978108861247
