"Row.names"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"AD1"	"AD4"	"AD5"	"AD6"	"AD7"	"AD8"	"AP2"	"AP3"	"AP4"	"AP5"	"AP6"	"AP7"	"CON1"	"CON3"	"CON4"	"CON5"	"CON6"	"CON8"	"Kruskal_test"	"Dunn_AD-AP"	"Dunn_AD-CON"	"Dunn_AP-CON"
NA	NA	NA	NA	NA	NA	NA	NA	"AD"	"AD"	"AD"	"AD"	"AD"	"AD"	"AP"	"AP"	"AP"	"AP"	"AP"	"AP"	"CON"	"CON"	"CON"	"CON"	"CON"	"CON"	0.000203468369010643	0.117750991403078	0.000112139455205104	0.117750991403078
"26672648de2181a2c04ca33e88a1afd1"	"d__Bacteria"	" p__Proteobacteria"	" c__Gammaproteobacteria"	" o__Enterobacterales"	" f__Morganellaceae"	" g__Proteus"	NA	"0"	"0.000227998176014592"	"0"	"0"	"0"	"0.00074019245003701"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0.120314388400899	0.224117799936391	0.224117799936391	1
"277fdf63cae1ed08041a21be01b91953"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Blautia"	NA	"0.00287761665632229"	"0.0165070679434565"	"0.00294173467451129"	"0.00183136207554369"	"0.00365107558713243"	"0"	"0.000502386335091685"	"0.000584521861117606"	"0.00228788395073748"	"0.000177168841906337"	"0.00053746103407503"	"0.00248512689208525"	"0"	"8.9653935807782e-05"	"0.00189997964307525"	"0"	"0"	"0"	0.174891456932687	0.823428161394691	0.189600125110335	1
"2b036c10ab6b64e84b22b84711aef6ef"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Acholeplasmatales"	" f__Acholeplasmataceae"	" g__Anaeroplasma"	NA	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00100395677080257"	"0"	"0.000301227502070939"	"0.00155728587319244"	"0.000313788775327237"	"0"	"0.000726264360227123"	"0.000288433804441881"	"0.000384039325626944"	0.0206265767774765	0.804773308449267	0.0169355461225258	0.290366079896831
"2d16b7f72c11e9b2bb521f49193629ec"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__A2"	NA	"0.00468318004852452"	"0.00738714090287278"	"0"	"0"	"0.00236826524570752"	"0.000592153960029608"	"0"	"0.00134440028057049"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000844886516379277"	0.08281937758202	0.172287476988102	0.148437964573615	1
"2d257553a6e4a29d1049474d2805c1fb"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Lachnoclostridium"	NA	"0.00468318004852452"	"0.0137710898312813"	"0"	"0.0011446012972148"	"0.00641405170712453"	"0"	"0"	"0.00122749590834697"	"0.00223920556880689"	"0"	"0"	"0.00376534377588674"	"0.00237300704486466"	"0"	"0.0042070977810952"	"0"	"0"	"0.00096009831406736"	0.444154892278111	0.809630525775903	0.809630525775903	1
"2eb2b317e3106a477a34836339150858"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__ASF356"	NA	"0"	"0.00424076607387141"	"0.00474473334598596"	"0.00198397558183899"	"0.00207223208999408"	"0.000888230940044412"	"0.00326551117809596"	"0.0022211830722469"	"0.00452708951954437"	"0.00112206933207347"	"0"	"0.00602455004141878"	"0.0060808305524657"	"0.000403442711135019"	"0.00719278007735631"	"0.00600818698006074"	"0.00173060282665128"	"0.00468527977264872"	0.339077873686262	1	0.454977223520709	0.950651558031814
"2f84e0f713ad12b7f80d875da9bd194a"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Butyricicoccaceae"	" g__Butyricicoccus"	NA	"0.00220053038424646"	"0.0056999544003648"	"0.000569368001518315"	"0.000457840518885921"	"0"	"0"	"0"	"0.000584521861117606"	"0.00184977851336222"	"0"	"0.000161238310222509"	"0.00105429625724829"	"0.000741564701520208"	"0"	"0"	"0"	"0"	"0.000537655055877722"	0.380277134565821	1	0.579382455182812	0.847049923293584
"3111f9924447489571a8ab8981721b20"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__[Eubacterium]_siraeum_group"	NA	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000179307871615564"	"0"	"0.000594216294731282"	"0"	"0"	0.120314388400899	1	0.224117799936391	0.224117799936391
"43c0fc4c910b2b2e814cc513fa1216cf"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Monoglobales"	" f__Monoglobaceae"	" g__Monoglobus"	NA	"0"	"0"	"0"	"0"	"0"	"0.000370096225018505"	"0"	"0"	"0"	"0.000649619086989901"	"0.000161238310222509"	"0.000527148128624143"	"0.000519095291064145"	"0.0019723865877712"	"0.000814276989889394"	"0"	"0.000504759157773291"	"0"	0.136787833757202	0.778073905879536	0.140208524339502	1
"46564d59d3c490d0845a3519e8379869"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Erysipelotrichales"	" f__Erysipelotrichaceae"	" g__uncultured"	NA	"0"	"0"	"0.00128107800341621"	"0"	"0.000986777185711466"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00156069756395467"	"0"	"0"	"0"	0.363705813441411	0.471263772544085	1	1
"4b0ae96ba7d2990898244875daeb029c"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Peptococcales"	" f__Peptococcaceae"	" g__uncultured"	NA	"0.000338543136037917"	"0.00104879160966712"	"0.000711710001897893"	"0"	"0"	"0"	"0.000251193167545843"	"0.000409165302782324"	"0.000389427055444677"	"0"	"0"	"0.000978989381730552"	"0.00103819058212829"	"0"	"0.00203569247472349"	"0"	"0"	"0.000460847190752333"	0.939479407886564	1	1	1
"5ac019b3b36d7a79722a10ab043c4bef"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Lachnospiraceae_UCG-010"	NA	"0"	"0.000136798905608755"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0.36787944117144	0.66201408575954	0.66201408575954	1
"5c33db7c460ec1200192e97fda0dbb2e"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Oscillospiraceae"	" g__NK4A214_group"	NA	"0.000902781696101112"	"0.000227998176014592"	"0"	"0"	"0"	"0"	"0.000376789751318764"	"0.000935234977788169"	"0.000340748673514092"	"0"	"0.000107492206815006"	"0.000451841253106409"	"0.00118650352243233"	"0.000313788775327237"	"0.000339282079120581"	"0.000594216294731282"	"0.000288433804441881"	"0"	0.193463589361863	0.349445680358774	0.349445680358774	1
"5d06951cab74f080ed1f8581c7cbfdf6"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Clostridia_vadinBB60_group"	" f__Clostridia_vadinBB60_group"	" g__Clostridia_vadinBB60_group"	NA	"0"	"0.00205198358413133"	"0.000521920668058455"	"0"	"0.00177619893428064"	"0.00162842339008142"	"0.00106757096206983"	"0.00292260930558803"	"0.0025312758603904"	"0.00248036378668871"	"0.000322476620445018"	"0.0049702537841705"	"0.00148312940304042"	"0.00179307871615564"	"0"	"0.000660240327479202"	"0"	"0"	0.0652951594921631	0.270875866895658	1	0.0752209792091462
"5d2f0d410604218eab1553c0ba95e87b"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Peptostreptococcales-Tissierellales"	" f__Anaerovoracaceae"	" g__Anaerovorax"	NA	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000194713527722339"	"0"	"0"	"0"	"0"	"0"	"0.000271425663296465"	"0"	"0"	"0"	0.586071357998473	1	1	1
"5fb94f804715b4d90f191c413efef44e"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Erysipelotrichales"	" f__Erysipelotrichaceae"	" g__Faecalibaculum"	NA	"0"	"0"	"0.00166065667109508"	"0.0125906142693628"	"0.00483520820998619"	"0.00540340488527017"	"0"	"0"	"0"	"0"	"0.00386971944534021"	"0.00180736501242563"	"0.00526510938079347"	"0"	"0.0173712424509737"	"0.0838505215898587"	"0.0074992789154889"	"0"	0.167555493523879	0.704241412660943	1	0.185620448319999
"6653c92dc7618280b132aeae2a9291cc"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Tuzzerella"	NA	"0"	"0.0010031919744642"	"0.000664262668438034"	"0"	"0"	"0"	"0"	"0.000584521861117606"	"0.0006328189650976"	"0.000413393964448119"	"0"	"0.00128021688380149"	"0.0017797552836485"	"0"	"0.0021035488905476"	"0"	"0"	"0.000384039325626944"	0.721046656438014	1	1	1
"6c31248aab400bbb31133caffa277913"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Oscillospiraceae"	" g__Colidextribacter"	NA	"0.000846357840094792"	"0.00264477884176927"	"0"	"0"	"0.0014801657785672"	"0"	"0"	"0"	"0.0012656379301952"	"0.00135829445461525"	"0.000429968827260024"	"0.0017320581369079"	"0.00274378939562477"	"0"	"0.00162855397977879"	"0.00138650468770633"	"0"	"0"	0.960771345359625	1	1	1
"6d94ad7799a01df0a525a125c6246f7e"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Peptostreptococcales-Tissierellales"	" f__Anaerovoracaceae"	" g__Family_XIII_AD3011_group"	NA	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000118112561270891"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0.36787944117144	0.66201408575954	1	0.66201408575954
"70ccc60eef16412b7023c4ac6641f6cd"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Peptostreptococcales-Tissierellales"	" f__Anaerovoracaceae"	" g__[Eubacterium]_nodatum_group"	NA	"0"	"0"	"0"	"0"	"0.000394710874284587"	"0"	"0"	"0"	"0.000778854110889354"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000198072098243761"	"0"	"0"	0.986240607095105	1	1	1
"74b35ae658465e7512c2b61f7906c907"	"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Rikenellaceae"	" g__Alistipes"	NA	"0.0779777690007335"	"0.0348837209302326"	"0.0113399126969064"	"0.00557039297977871"	"0.0352279455298994"	"0.0173945225758697"	"0.0169555388093444"	"0.0307458498947861"	"0.0322737672199776"	"0.0512017953109313"	"0.0155863699881759"	"0.0634836960614504"	"0.014386355209492"	"0.0288237403622019"	"0.0265997150030535"	"0.0144592631717945"	"0.015791750793193"	"0.00529974269365183"	0.172004624117042	1	0.640832680884436	0.197962116588441
"783d1e50542235ebffaed7e3cc5ffd6d"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Peptostreptococcales-Tissierellales"	" f__Anaerovoracaceae"	" g__Family_XIII_UCG-001"	NA	"0"	"0"	"0"	"0.000457840518885921"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000225920626553204"	"0.000519095291064145"	"0"	"0.000949989821537626"	"0"	"0"	"0"	0.58746474680206	1	1	1
"78719309d76cb95f30db21b7eff615c3"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Staphylococcales"	" f__Gemellaceae"	" g__Gemella"	NA	"0"	"0"	"0"	"0"	"0.000493388592855733"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000115211797688083"	0.586071357998473	1	1	1
"788fa73da2d45445a6055bd634945d43"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__RF39"	" f__RF39"	" g__RF39"	NA	"0"	"0"	"0"	"0"	"0.000789421748569173"	"0"	"0.000313991459432303"	"0.000350713116670563"	"0.000681497347028185"	"0"	"0"	"0.000527148128624143"	"0"	"0"	"0"	"0"	"0"	"0.000115211797688083"	0.126443465914122	0.343702916778523	1	0.172287476988102
"78e755f22b31aebfc49ec971c9e25f82"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__GCA-900066575"	NA	"0.00332900750437285"	"0.00259917920656635"	"0"	"0"	"0"	"0"	"0"	"0.00111059153612345"	"0"	"0"	"0"	"0"	"0.00378197997775306"	"0"	"0.000949989821537626"	"0"	"0"	"0.000268827527938861"	0.53562074109292	1	1	0.820638435280054
"79e3e1a15fc3c30b2c6b9b0a46830a5a"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Oscillospirales"	" f__Ruminococcaceae"	" g__Ruminococcaceae"	NA	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000340748673514092"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0.36787944117144	0.66201408575954	1	0.66201408575954
"8146deefacadef2055916d06c19a3abd"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Staphylococcales"	" f__Staphylococcaceae"	" g__Jeotgalicoccus"	NA	"0"	"0"	"0"	"0"	"0"	"0"	"0.000439588043205225"	"0.000935234977788169"	"0.000194713527722339"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0.0345016487490504	0.0738726027713595	1	0.0738726027713595
"9171265989ee178c441ad28afbf9dffa"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Erysipelotrichales"	" f__Erysipelatoclostridiaceae"	" g__Erysipelatoclostridiaceae"	NA	"0"	"0.000136798905608755"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0.36787944117144	0.66201408575954	0.66201408575954	1
"942c85a5ce30e27155622d82ef326bc2"	"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Marinifilaceae"	" g__Odoribacter"	NA	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00438105437375262"	"0"	"0"	"0.000602455004141878"	"0.00185391175380052"	"0.00909987448448987"	"0"	"0"	"0"	"0"	0.300686789657555	0.620668057958249	0.475038912118583	1
