"V1"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"Kruskal_test"	"Dunn_AD.AP"	"Dunn_AD.CON"	"Dunn_AP.CON"	"AD_mean"	"AD_SD"	"AP_mean"	"AP_SD"	"CON_mean"	"CON_SD"	"total"	"AD1"	"AD4"	"AD5"	"AD6"	"AD7"	"AD8"	"AP2"	"AP3"	"AP4"	"AP5"	"AP6"	"AP7"	"CON1"	"CON3"	"CON4"	"CON5"	"CON6"	"CON8"
"ac1a97cb6ef73c044b75b06c16c343bc"	"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Rikenellaceae"	" g__Rikenellaceae_RC9_gut_group"	" s__uncultured_organism"	"0.0502175262578623"	"0.0796295357314213"	"1"	"0.135930349001523"	"0.00602073721612646"	"0.00688609865521602"	"0.0158992901226737"	"0.00542141005962506"	"0.00630846678656517"	"0.00495542573404429"	"0.00940949804178845"	"0"	"0"	"0.000996394002657051"	"0.00724914154902709"	"0.011446615354253"	"0.0164322723908216"	"0.0121200703340869"	"0.0223287350946925"	"0.0225380908338607"	"0.016299533455383"	"0.0113404278189831"	"0.0107688831990361"	"0.00363366703744902"	"0.0127756858526089"	"0.00088213340571351"	"0.00171662485144593"	"0.0108162676665705"	"0.00802642190560313"
"74b35ae658465e7512c2b61f7906c907"	"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Rikenellaceae"	" g__Alistipes"	" s__uncultured_bacterium"	"0.172004624117042"	"1"	"0.640832680884436"	"0.197962116588441"	"0.0303990439522367"	"0.026290666270875"	"0.0349122232562519"	"0.0188129707911648"	"0.0175600945388978"	"0.00873745384925434"	"0.0276237872491288"	"0.0779777690007335"	"0.0348837209302326"	"0.0113399126969064"	"0.00557039297977871"	"0.0352279455298994"	"0.0173945225758697"	"0.0169555388093444"	"0.0307458498947861"	"0.0322737672199776"	"0.0507293450658478"	"0.0155863699881759"	"0.0631824685593795"	"0.014386355209492"	"0.0288237403622019"	"0.0265997150030535"	"0.0144592631717945"	"0.015791750793193"	"0.00529974269365183"
"44cae38ace30f54ee81cc5c5b2ce47eb"	"d__Bacteria"	" p__Bacteroidota"	" c__Bacteroidia"	" o__Bacteroidales"	" f__Rikenellaceae"	" g__Alistipes"	" s__Alistipes_shahii"	"0.36787944117144"	"0.66201408575954"	"1"	"0.66201408575954"	"0"	"0"	"7.87417075139274e-05"	"0.000192877004884598"	"0"	"0"	"2.62472358379758e-05"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000472450245083565"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"0221ac31aa16e6e6b7d213958446adeb"	"d__Bacteria"	" p__Patescibacteria"	" c__Saccharimonadia"	" o__Saccharimonadales"	" f__Saccharimonadaceae"	" g__Candidatus_Saccharimonas"	" s__uncultured_bacterium"	"0.121548974327878"	"0.120212982580141"	"0.913956353964706"	"0.913956353964706"	"0"	"0"	"0.000545924135544156"	"0.000684448610327849"	"8.52259990292675e-05"	"0.000159137146684263"	"0.000210383378191141"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0014443607133886"	"0.00134440028057049"	"0.000486783819305846"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000396144196487521"	"0"	"0.000115211797688083"
"2b036c10ab6b64e84b22b84711aef6ef"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__Acholeplasmatales"	" f__Acholeplasmataceae"	" g__Anaeroplasma"	" s__uncultured_bacterium"	"0.0206265767774765"	"0.804773308449267"	"0.0169355461225258"	"0.290366079896831"	"0"	"0"	"0.000217530712145586"	"0.000403670544202779"	"0.000544968689802603"	"0.000547685609320534"	"0.000254166467316063"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00100395677080257"	"0"	"0.000301227502070939"	"0.00155728587319244"	"0.000313788775327237"	"0"	"0.000726264360227123"	"0.000288433804441881"	"0.000384039325626944"
"788fa73da2d45445a6055bd634945d43"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__RF39"	" f__RF39"	" g__RF39"	" s__uncultured_bacterium"	"0.163523647615449"	"0.796255701778834"	"1"	"0.174974777883982"	"0.000131570291428196"	"0.000322280079308358"	"0.000191914732568119"	"0.00021797303781846"	"0"	"0"	"0.000107828341332105"	"0"	"0"	"0"	"0"	"0.000789421748569173"	"0"	"0.000313991459432303"	"0.000350713116670563"	"0.000486783819305846"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"1194d18ebb458c31461a27b976959000"	"d__Bacteria"	" p__Firmicutes"	" c__Bacilli"	" o__RF39"	" f__RF39"	" g__RF39"	" s__unidentified"	"0.120314388400899"	"0.224117799936391"	"1"	"0.224117799936391"	"0"	"0"	"0.000120310276057747"	"0.000213986509967085"	"0"	"0"	"4.01034253525823e-05"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.000194713527722339"	"0"	"0"	"0.000527148128624143"	"0"	"0"	"0"	"0"	"0"	"0"
"5ac019b3b36d7a79722a10ab043c4bef"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Lachnospiraceae_UCG-010"	" s__uncultured_bacterium"	"0.36787944117144"	"0.66201408575954"	"0.66201408575954"	"1"	"2.27998176014592e-05"	"5.58479193521016e-05"	"0"	"0"	"0"	"0"	"7.5999392004864e-06"	"0"	"0.000136798905608755"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"6653c92dc7618280b132aeae2a9291cc"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__Tuzzerella"	" s__uncultured_bacterium"	"0.721046656438014"	"1"	"1"	"1"	"0.000277909107150373"	"0.000443675151273339"	"0.000485158612410803"	"0.000477431086743599"	"0.000711223916637174"	"0.000970040849721955"	"0.00049143054539945"	"0"	"0.0010031919744642"	"0.000664262668438034"	"0"	"0"	"0"	"0"	"0.000584521861117606"	"0.0006328189650976"	"0.000413393964448119"	"0"	"0.00128021688380149"	"0.0017797552836485"	"0"	"0.0021035488905476"	"0"	"0"	"0.000384039325626944"
"2eb2b317e3106a477a34836339150858"	"d__Bacteria"	" p__Firmicutes"	" c__Clostridia"	" o__Lachnospirales"	" f__Lachnospiraceae"	" g__ASF356"	" s__uncultured_bacterium"	"0.393667504730098"	"1"	"0.55502366774154"	"1"	"0.00232165633862247"	"0.00185339265331452"	"0.002834964898724"	"0.00217401786009927"	"0.00424137601112533"	"0.00269419299771406"	"0.0031326657494906"	"0"	"0.00424076607387141"	"0.00474473334598596"	"0.00198397558183899"	"0.00207223208999408"	"0.000888230940044412"	"0.00326551117809596"	"0.0022211830722469"	"0.00452708951954437"	"0.00112206933207347"	"0"	"0.00587393629038331"	"0.0060808305524657"	"0.000403442711135019"	"0.00719278007735631"	"0.00600818698006074"	"0.00173060282665128"	"0.00403241291908291"
